Email,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,Searches
6ktd414b@outlook.com,14,20,8,13,19,8,11,10,5,10,12,14,8,16,2,"P02,P05,P14,P01,P12,P04"
5l3f2xgd@yahoo.com,2,3,4,16,11,9,15,3,17,14,19,16,2,0,20,"P15,P11,P09,P04,P12,P07"
kjt9ewge@yahoo.com,3,9,12,11,1,19,11,4,2,7,4,1,16,3,10,"P06,P13,P03,P04,P07,P15"
9f5f5r3v@gmail.com,6,12,3,18,15,11,8,15,9,9,9,17,11,5,19,"P15,P04,P12,P05,P08,P02"
xcylz580@outlook.com,3,19,8,15,10,6,14,11,18,7,10,1,6,5,15,"P02,P01,P04,P15,P07,P08"
e88bd29d@connect.np.edu.sg,16,11,9,20,0,6,6,10,17,2,12,19,10,15,20,"P04,P15,P12,P09,P01,P14"
iv526lge@gmail.com,13,2,17,18,20,20,2,15,20,7,14,14,15,20,7,"P05,P06,P09,P14,P04,P03"
2w3zcdxx@connect.np.edu.sg,18,14,19,5,9,19,6,6,8,20,1,12,1,17,1,"P10,P03,P06,P01,P14,P02"
3ym980g8@yahoo.com,0,12,12,19,16,10,15,10,0,8,3,15,12,1,8,"P04,P05,P07,P12,P02,P03"
n7d3xeql@yahoo.com,0,16,8,11,9,2,10,14,6,15,11,7,4,12,1,"P07,P10,P08,P14,P04,P11"
7ipc0mg1@connect.np.edu.sg,5,20,7,18,14,7,14,0,19,12,4,4,14,8,11,"P02,P09,P04,P05,P07,P13"
pl3zp8bb@connect.np.edu.sg,16,16,18,10,0,8,2,17,18,18,7,16,12,7,15,"P03,P09,P10,P08,P01,P02"
8ud7zkww@outlook.com,9,15,8,11,14,19,13,16,2,1,10,19,9,0,12,"P06,P12,P08,P02,P05,P07"
7z714mfl@outlook.com,19,8,16,19,0,3,14,1,20,2,0,2,19,9,9,"P09,P01,P04,P13,P03,P07"
hch354qi@yahoo.com,0,13,15,15,4,20,6,20,8,6,6,0,4,2,3,"P06,P08,P03,P04,P02,P09"
jsp0zbn4@outlook.com,8,6,11,19,17,7,13,7,16,18,15,7,11,5,18,"P04,P10,P15,P05,P09,P11"
s4iou9xm@connect.np.edu.sg,14,16,13,17,10,10,1,13,7,1,11,3,9,6,20,"P15,P04,P02,P01,P03,P09"
41dt1jig@connect.np.edu.sg,6,6,14,13,7,15,4,8,10,11,3,7,11,4,12,"P06,P03,P04,P15,P10,P13"
c4qmj4ce@gmail.com,13,17,8,8,2,20,11,13,5,5,18,20,20,17,17,"P06,P03,P13,P11,P02,P14"
gall5ryr@connect.np.edu.sg,15,8,8,0,11,7,9,3,6,14,12,10,3,3,7,"P01,P10,P11,P05,P12,P07"
rg72qelg@yahoo.com,6,20,5,17,19,5,3,7,19,16,1,13,10,4,3,"P02,P05,P09,P04,P10,P12"
yw6b0i45@gmail.com,0,13,2,20,0,7,16,18,6,0,4,15,0,16,17,"P04,P08,P15,P07,P14,P12"
ejc5sbs3@gmail.com,11,18,0,18,19,14,2,20,3,7,6,0,11,4,8,"P08,P05,P02,P04,P06,P01"
pclxfx9y@gmail.com,1,15,16,5,1,4,7,6,17,20,0,10,18,17,18,"P08,P13,P15,P09,P14,P03"
tgi4ixjp@outlook.com,9,18,19,7,7,4,14,11,4,9,9,0,10,2,17,"P03,P02,P15,P07,P08,P13"
87u3dk1u@gmail.com,10,7,14,10,19,1,13,20,18,16,11,20,14,13,0,"P08,P12,P05,P09,P10,P03"
oys29qll@gmail.com,17,15,18,9,4,16,19,15,14,5,17,2,0,15,18,"P07,P03,P15,P01,P11,P06"
be34miel@outlook.com,10,2,7,6,2,0,11,2,4,18,12,9,8,7,7,"P10,P11,P07,P01,P12,P13"
bor43jrs@yahoo.com,19,10,11,14,4,7,7,16,13,5,19,3,10,10,13,"P01,P11,P08,P04,P09,P15"
5kibmnib@outlook.com,17,0,0,4,1,11,12,19,3,6,13,8,9,14,1,"P08,P01,P14,P11,P07,P06"
pzkh5p6h@gmail.com,17,3,14,1,2,10,12,1,14,9,18,4,6,14,17,"P11,P01,P15,P03,P09,P14"
c46tniun@outlook.com,7,7,12,12,1,2,13,3,14,3,1,20,11,17,16,"P12,P03,P15,P09,P07,P03"
hob2cfxp@yahoo.com,2,9,5,10,19,10,10,18,1,11,14,15,14,15,1,"P05,P08,P12,P14,P11,P13"
okffj55b@connect.np.edu.sg,20,12,18,0,9,8,4,19,15,12,10,2,0,7,20,"P12,P15,P08,P03,P09,P02"
3mw438fq@yahoo.com,19,0,0,6,20,12,20,0,20,2,19,6,1,12,5,"P05,P07,P09,P01,P11,P06"
lait3qkd@outlook.com,0,8,17,12,18,19,14,2,14,13,10,13,8,6,15,"P06,P05,P03,P15,P07,P09"
bdqy72h5@gmail.com,13,12,8,19,18,12,7,4,14,1,17,10,1,14,19,"P04,P15,P05,P11,P09,P14"
iu2wj165@connect.np.edu.sg,6,6,20,2,17,4,8,1,8,6,16,0,20,6,0,"P03,P13,P05,P11,P07,P09"
8j1w7yg1@connect.np.edu.sg,11,11,9,5,2,19,10,8,17,0,10,3,1,16,18,"P06,P15,P09,P14,P01,P02"
gaw0c98s@connect.np.edu.sg,9,7,6,2,19,11,18,10,0,18,13,10,4,8,20,"P15,P05,P07,P10,P11,P06"
445oohss@connect.np.edu.sg,6,3,18,2,4,9,7,18,9,17,8,5,20,3,18,"P13,P03,P08,P15,P10,P06"
wptqaw19@outlook.com,17,8,10,9,0,12,7,5,8,15,10,13,0,11,18,"P15,P01,P10,P12,P06,P14"
lv9rb3zd@gmail.com,4,1,6,10,9,20,19,2,13,13,1,20,17,10,0,"P06,P12,P07,P13,P09,P10"
xq86c2ba@connect.np.edu.sg,13,12,12,4,20,11,8,0,7,6,8,4,10,7,7,"P05,P01,P02,P03,P06,P13"
11b13e71@yahoo.com,15,8,12,8,19,7,8,10,18,2,1,20,11,0,12,"P12,P05,P09,P01,P03,P15"
cyv86it6@gmail.com,19,12,17,19,12,5,6,16,1,8,3,9,18,15,1,"P01,P04,P13,P03,P08,P14"
6xon3o2g@connect.np.edu.sg,17,0,6,20,2,20,14,10,8,11,5,7,5,19,15,"P04,P06,P14,P01,P15,P07"
su4so9vu@connect.np.edu.sg,4,13,20,16,11,14,2,8,16,20,20,20,8,7,9,"P03,P10,P11,P08,P04,P09"
5kd69jqy@outlook.com,13,6,15,2,2,15,5,5,20,19,8,9,8,4,15,"P09,P10,P03,P06,P15,P01"
joymw9lz@outlook.com,18,5,1,8,10,13,14,13,6,6,3,13,15,1,17,"P01,P15,P13,P07,P06,P08"
15e5zcay@yahoo.com,15,8,13,4,14,0,13,3,4,13,19,20,14,10,11,"P12,P11,P01,P05,P13,P03"
941lol8g@outlook.com,10,1,10,10,19,19,13,1,13,10,15,8,16,20,11,"P14,P05,P06,P13,P11,P07"
fzrgz7v5@outlook.com,18,9,11,14,11,9,16,18,10,8,13,7,12,3,19,"P15,P01,P08,P07,P04,P11"
r9ml044a@outlook.com,6,2,7,15,1,2,15,17,8,17,18,9,20,14,6,"P13,P11,P08,P10,P04,P07"
2z4n3gfh@outlook.com,14,18,20,3,4,13,15,18,1,4,19,15,9,19,3,"P03,P11,P14,P02,P08,P07"
brw8du2o@connect.np.edu.sg,12,17,11,7,16,9,1,18,2,4,1,1,11,16,3,"P08,P02,P05,P14,P01,P03"
zwafmov9@gmail.com,20,8,0,15,12,1,4,6,18,16,0,1,11,6,2,"P01,P09,P10,P04,P05,P13"
8hff2mf1@gmail.com,11,7,20,18,5,12,6,12,0,10,7,13,1,14,11,"P03,P04,P14,P12,P06,P08"
dwtvtuez@outlook.com,3,1,19,11,17,19,11,11,1,18,7,11,10,7,1,"P03,P06,P10,P05,P04,P07"
0inx62es@connect.np.edu.sg,5,9,19,16,7,17,11,3,10,9,5,16,20,8,15,"P13,P03,P06,P04,P12,P15"
xjcf6hok@gmail.com,18,4,16,19,8,17,18,14,7,8,10,10,6,12,19,"P04,P15,P01,P07,P06,P03"
shu8jlus@connect.np.edu.sg,14,17,2,1,13,19,15,15,9,1,3,1,20,19,0,"P13,P06,P14,P02,P04,P08"
deyv36uv@yahoo.com,20,13,1,10,6,15,4,4,11,0,10,4,13,20,10,"P01,P14,P06,P02,P13,P09"
qk63tr6q@gmail.com,20,16,20,6,10,17,4,14,8,6,3,16,11,13,10,"P04,P03,P06,P02,P12,P08"
izq1eokc@gmail.com,9,12,4,16,8,11,16,20,17,1,3,13,10,6,20,"P08,P15,P09,P04,P07,P12"
xlhe16kp@gmail.com,0,13,18,10,14,6,11,6,0,15,7,9,3,12,8,"P03,P10,P05,P02,P14,P07"
5t9ux83r@outlook.com,10,3,0,20,20,5,0,4,6,0,10,14,13,4,8,"P04,P05,P12,P13,P01,P11"
sobplkaf@connect.np.edu.sg,1,4,2,5,9,4,14,20,7,6,0,9,15,5,11,"P08,P13,P07,P15,P05,P12"
3hlsff4d@gmail.com,5,10,15,13,20,14,15,2,12,4,20,17,3,3,10,"P05,P11,P12,P03,P07,P06"
v40wfgda@connect.np.edu.sg,7,3,18,20,3,14,2,5,4,5,5,13,7,20,12,"P04,P14,P03,P06,P12,P15"
rg8gd0nz@outlook.com,12,13,13,0,17,5,9,3,6,4,12,0,1,15,15,"P05,P14,P15,P02,P03,P01"
toawvw6n@gmail.com,9,20,7,5,1,3,9,19,20,8,2,4,13,8,14,"P02,P09,P08,P15,P13,P01"
xatqd291@gmail.com,18,5,2,10,14,13,8,11,0,18,18,19,19,15,20,"P14,P12,P13,P01,P10,P11"
rwtsnyx6@yahoo.com,16,9,3,17,15,3,10,12,11,0,13,9,19,12,12,"P13,P04,P01,P05,P11,P08"
dqer8sit@gmail.com,12,10,1,19,2,14,13,3,8,8,17,16,13,13,19,"P04,P15,P11,P12,P06,P07"
q4dolj1g@connect.np.edu.sg,1,18,18,1,10,8,2,7,8,7,1,1,14,2,9,"P02,P03,P13,P05,P15,P06"
6c9xahx0@connect.np.edu.sg,2,1,6,12,18,0,19,18,11,18,0,0,13,14,10,"P07,P05,P08,P10,P14,P13"
fl09uma6@yahoo.com,20,10,10,7,18,3,7,13,13,18,17,1,1,4,19,"P01,P15,P05,P10,P11,P08"
3khub80r@yahoo.com,6,16,17,4,3,15,19,2,20,8,6,5,3,20,18,"P09,P14,P07,P15,P03,P02"
at1jhpzd@outlook.com,5,1,9,3,7,7,1,13,6,7,20,10,17,18,9,"P11,P14,P13,P08,P12,P03"
3mdhc491@outlook.com,11,3,19,18,0,14,6,13,14,8,15,14,5,7,9,"P03,P04,P11,P06,P09,P12"
l73bgjz9@connect.np.edu.sg,5,3,13,0,10,12,3,12,10,4,1,10,7,18,4,"P14,P03,P06,P08,P05,P09"
hqsj1vap@connect.np.edu.sg,11,20,4,7,16,7,8,14,18,11,19,10,20,0,13,"P02,P13,P11,P09,P05,P08"
ho6blnt0@connect.np.edu.sg,5,15,19,9,9,5,5,17,7,1,12,6,11,9,16,"P03,P08,P15,P02,P11,P13"
weu8empo@gmail.com,5,8,6,0,15,0,9,3,2,18,13,14,18,10,8,"P10,P13,P05,P12,P11,P14"
3wucgdjg@connect.np.edu.sg,20,11,1,20,0,8,15,4,16,0,17,14,10,16,1,"P01,P04,P11,P09,P14,P07"
wwjvvpst@yahoo.com,6,19,9,15,10,4,6,9,19,2,14,19,17,12,16,"P02,P09,P12,P13,P15,P04"
whkooh4e@connect.np.edu.sg,15,13,8,20,8,8,0,12,5,5,1,10,6,14,1,"P04,P01,P14,P02,P08,P12"
fiifv6ac@yahoo.com,3,17,12,0,19,17,19,2,9,9,6,0,12,17,19,"P05,P07,P15,P02,P06,P14"
wk03ehix@outlook.com,1,12,5,14,19,2,7,12,11,16,16,3,8,10,18,"P05,P15,P10,P11,P04,P02"
rksbclz4@outlook.com,1,5,12,2,6,14,14,7,20,10,1,20,19,1,11,"P09,P12,P13,P06,P07,P03"
r1u8im2a@yahoo.com,15,19,1,8,13,12,5,8,1,3,12,3,20,11,11,"P13,P02,P01,P05,P06,P11"
lqyg62y7@outlook.com,17,0,2,12,14,4,10,10,18,10,18,14,19,0,17,"P13,P09,P11,P01,P15,P05"
8mvl43ra@gmail.com,3,14,16,5,1,17,2,16,6,3,7,14,15,10,4,"P06,P03,P08,P13,P02,P12"
g4ggcdvc@yahoo.com,20,15,0,13,20,5,9,10,1,17,15,19,4,19,15,"P01,P05,P12,P14,P10,P02"
8wf0s5r0@connect.np.edu.sg,20,3,3,7,1,15,1,20,8,17,10,7,6,15,2,"P01,P08,P10,P06,P02,P11"
rszxyb14@connect.np.edu.sg,16,6,20,13,9,8,7,2,10,17,15,1,4,17,18,"P03,P15,P10,P14,P01,P11"
d1na8qjz@gmail.com,9,19,8,5,5,12,9,0,2,2,9,9,4,2,20,"P15,P02,P06,P01,P07,P11"
f59qxr3l@connect.np.edu.sg,9,14,16,2,19,17,17,17,9,9,3,5,4,6,9,"P05,P06,P07,P08,P03,P02"
okavy0b4@connect.np.edu.sg,18,8,4,8,7,20,17,16,13,4,14,10,11,19,11,"P06,P14,P01,P07,P08,P11"
404m12it@connect.np.edu.sg,5,0,2,16,15,10,5,12,13,14,2,4,6,2,8,"P04,P05,P10,P09,P08,P06"
kgffhrjg@yahoo.com,10,15,2,19,15,7,0,7,16,5,6,1,0,9,8,"P04,P09,P02,P05,P01,P14"
h9k0iasr@gmail.com,12,16,9,5,0,10,6,8,4,9,1,8,0,11,5,"P02,P01,P14,P06,P03,P10"
dbp103x7@yahoo.com,1,6,1,1,8,14,11,10,15,3,2,18,20,18,3,"P13,P12,P14,P09,P06,P07"
9xtsdkuf@connect.np.edu.sg,15,11,19,11,16,11,0,8,14,4,19,18,0,16,1,"P03,P11,P12,P05,P14,P01"
kli4oedq@outlook.com,5,2,9,18,5,18,10,20,0,19,4,13,11,11,8,"P08,P10,P04,P06,P12,P13"
dmr633r7@outlook.com,6,5,8,0,15,1,11,18,16,3,12,10,17,19,14,"P14,P08,P13,P09,P05,P15"
weuuy804@outlook.com,19,17,15,0,11,5,13,14,8,1,3,3,12,9,16,"P01,P02,P15,P03,P08,P07"
xks2sdxs@connect.np.edu.sg,0,1,0,10,7,7,18,7,12,6,9,17,2,16,14,"P07,P12,P14,P15,P09,P04"
rfwdljsr@connect.np.edu.sg,2,3,12,17,5,2,18,1,7,20,13,11,4,14,4,"P10,P07,P04,P14,P11,P03"
yawxccht@outlook.com,18,7,1,10,2,6,5,13,15,15,17,8,8,14,10,"P01,P11,P09,P10,P14,P08"
0svn4j8v@outlook.com,6,11,10,9,8,8,15,12,1,12,15,11,2,20,2,"P14,P07,P11,P08,P10,P02"
52u6md1a@gmail.com,4,8,19,10,9,5,18,12,4,11,14,11,18,11,16,"P03,P07,P13,P15,P11,P08"
ymso74np@gmail.com,9,14,10,13,15,19,14,6,6,10,2,15,5,2,6,"P06,P09,P12,P02,P07,P04"
u2xbjy02@yahoo.com,20,14,8,8,11,8,9,17,8,14,20,19,1,4,6,"P01,P11,P12,P08,P02,P10"
u4u0t4cn@yahoo.com,17,9,3,18,4,5,20,17,0,12,17,13,18,4,20,"P07,P15,P04,P13,P01,P08"
mdcgowd7@connect.np.edu.sg,0,1,0,18,2,4,12,13,13,13,10,15,5,6,16,"P04,P15,P12,P08,P09,P10"
9b2ll2p8@gmail.com,17,4,13,10,0,18,0,16,16,1,20,12,0,6,15,"P11,P06,P01,P08,P09,P15"
cxbjzsbw@outlook.com,4,0,10,16,19,8,16,19,10,16,2,19,19,17,18,"P05,P08,P12,P13,P15,P14"
f54ix16w@connect.np.edu.sg,12,7,1,10,19,2,13,8,14,1,3,19,14,2,8,"P05,P12,P09,P13,P07,P01"
30fyuuyi@connect.np.edu.sg,7,12,8,16,12,11,10,11,13,11,8,6,20,10,14,"P13,P04,P15,P09,P02,P05"
icgm9zfp@outlook.com,14,19,6,9,19,8,17,1,14,5,6,4,6,13,0,"P02,P05,P07,P01,P09,P14"
a3idpacy@gmail.com,12,6,0,5,7,14,8,17,2,7,0,16,4,18,12,"P14,P08,P12,P06,P01,P03"
2kza9sz9@outlook.com,11,3,5,15,0,18,6,15,9,9,4,8,0,3,14,"P06,P04,P08,P15,P01,P09"
rqy8c0le@connect.np.edu.sg,1,7,7,17,11,7,13,6,14,7,20,9,2,5,14,"P11,P04,P13,P15,P07,P05"
bvyfuy2t@outlook.com,10,19,19,5,0,15,20,11,13,5,19,4,18,8,17,"P07,P02,P03,P11,P13,P15"
u8wwl5p5@gmail.com,4,0,7,17,7,6,1,18,6,12,16,6,17,19,20,"P15,P14,P08,P04,P13,P11"
b87golja@outlook.com,11,13,3,16,13,16,9,14,9,20,7,2,19,12,18,"P10,P13,P15,P04,P06,P08"
e38dt2zc@outlook.com,9,14,1,17,15,1,5,15,12,0,9,3,16,16,5,"P04,P13,P14,P05,P08,P02"
p1gminh0@yahoo.com,0,20,19,4,10,11,16,2,5,19,1,16,7,17,7,"P02,P03,P10,P14,P07,P12"
ddb9klqz@connect.np.edu.sg,17,0,17,6,15,8,18,2,20,18,20,8,1,9,4,"P09,P11,P07,P10,P01,P03"
20brwrrp@outlook.com,3,10,14,16,5,17,12,7,1,12,13,8,7,2,18,"P15,P06,P04,P03,P11,P07"
nal5vhmm@connect.np.edu.sg,12,18,16,12,4,16,15,7,3,10,20,2,1,4,3,"P11,P02,P03,P06,P07,P01"
3sjhvj9n@gmail.com,3,1,8,15,20,6,5,3,11,2,14,4,3,16,10,"P05,P14,P04,P11,P09,P15"
kvnjl3uq@outlook.com,12,1,18,13,4,3,4,11,11,0,9,4,3,13,6,"P03,P04,P14,P01,P08,P09"
mayngh1w@connect.np.edu.sg,10,20,3,16,18,1,9,12,18,9,11,10,0,11,15,"P02,P05,P09,P04,P15,P08"
g4wf6mqs@yahoo.com,4,2,14,14,15,8,18,14,2,10,12,17,20,16,0,"P01,P07,P12,P14,P05,P03"
w5edoldw@gmail.com,6,18,1,1,4,10,12,12,19,11,16,16,4,20,17,"P14,P09,P02,P15,P11,P12"
ray2e7zr@gmail.com,14,7,14,12,6,15,3,20,11,19,8,7,20,10,1,"P08,P13,P10,P06,P01,P03"
0g432243@connect.np.edu.sg,4,11,2,11,8,14,17,8,17,5,13,14,20,19,10,"P13,P14,P07,P09,P06,P12"
61um13za@yahoo.com,9,11,9,1,10,5,19,13,8,4,3,18,3,10,0,"P07,P12,P03,P02,P05,P14"
hh1wk0rd@yahoo.com,2,2,10,1,9,2,19,4,14,11,11,0,4,13,2,"P07,P09,P14,P10,P11,P03"
1teb2c4p@connect.np.edu.sg,13,16,9,17,4,4,8,1,10,5,15,13,6,11,13,"P04,P02,P11,P01,P12,P15"
usq6ejpo@gmail.com,8,3,12,10,6,7,13,8,12,3,3,17,13,8,12,"P12,P07,P12,P03,P09,P15"
2v9nzb6a@gmail.com,0,18,0,18,9,17,5,2,3,16,8,14,19,7,18,"P13,P02,P04,P15,P06,P10"
g0ghs3ee@connect.np.edu.sg,20,13,13,3,14,10,2,18,2,2,15,4,1,14,3,"P01,P08,P11,P05,P14,P02"
ot4j6dpb@gmail.com,16,10,13,18,12,4,3,20,0,20,3,12,14,15,12,"P08,P10,P04,P01,P14,P13"
azdgx24x@yahoo.com,9,6,4,8,14,1,14,12,12,18,5,20,16,14,11,"P12,P10,P13,P05,P07,P14"
qkxndq6q@yahoo.com,16,8,2,19,18,0,10,11,8,7,16,3,14,16,20,"P15,P04,P05,P01,P11,P14"
cda0q3yj@gmail.com,8,7,11,3,1,11,13,1,10,11,1,17,19,8,9,"P13,P12,P07,P03,P06,P10"
pbfoq0a9@connect.np.edu.sg,3,11,7,0,18,18,2,4,20,14,9,19,1,19,15,"P09,P12,P14,P05,P06,P15"
3i28f5nu@connect.np.edu.sg,18,11,15,6,16,12,17,20,8,8,13,11,7,5,19,"P08,P15,P01,P07,P05,P03"
vep0gugy@connect.np.edu.sg,1,11,18,18,3,8,20,19,1,10,3,4,6,2,18,"P07,P08,P03,P04,P15,P02"
ovu2ionc@outlook.com,20,5,2,10,12,10,9,19,8,15,1,18,20,2,18,"P01,P13,P05,P12,P15,P10"
5zjumd1y@outlook.com,11,13,14,14,9,12,2,8,16,3,6,19,3,4,16,"P12,P09,P15,P03,P04,P02"
r7kpgyuh@gmail.com,6,14,5,11,2,4,1,17,7,1,0,3,1,7,19,"P15,P08,P02,P11,P09,P14"
dzuhzohi@yahoo.com,9,10,14,6,7,2,11,9,1,18,13,6,2,11,18,"P10,P15,P14,P11,P07,P14"
di42lkur@connect.np.edu.sg,12,14,11,18,5,3,6,19,2,18,14,15,11,9,19,"P08,P15,P04,P10,P12,P02"
4jsy2pb7@yahoo.com,8,1,11,0,9,12,13,6,8,3,15,4,13,4,12,"P11,P07,P13,P06,P15,P03"
p0uh26f1@outlook.com,4,13,19,20,14,3,19,3,19,0,11,4,7,8,9,"P04,P03,P07,P05,P05,P02"
kbsacacc@outlook.com,17,1,12,13,16,9,18,17,4,11,15,4,6,10,1,"P07,P01,P08,P05,P11,P04"
nm97611p@outlook.com,4,8,3,19,14,13,19,11,5,11,12,17,0,5,15,"P04,P07,P12,P15,P05,P04"
tl5cqm1a@gmail.com,3,12,3,19,15,17,9,3,19,17,13,1,4,1,9,"P04,P09,P06,P10,P05,P11"
mh02rtzo@yahoo.com,0,0,8,0,5,8,8,20,8,12,2,14,17,20,13,"P08,P14,P13,P12,P15,P10"
19dvr2nu@outlook.com,13,5,15,9,3,17,11,2,6,17,19,7,4,3,12,"P11,P06,P10,P03,P01,P15"
ufrebl16@outlook.com,2,12,15,10,4,1,5,20,7,19,5,5,11,16,2,"P08,P10,P14,P03,P02,P13"
026sg9t7@outlook.com,3,20,10,7,12,18,8,4,18,12,15,20,12,6,9,"P02,P12,P06,P09,P11,P05"
sux27vux@connect.np.edu.sg,13,9,8,10,13,19,15,5,20,8,17,4,8,2,14,"P09,P06,P12,P07,P15,P01"
muzjfmu3@yahoo.com,5,15,6,4,0,19,13,18,6,19,13,6,13,6,2,"P06,P10,P08,P02,P07,P11"
3ifnxfo1@yahoo.com,1,18,19,6,12,16,4,3,2,19,10,4,19,0,12,"P03,P10,P13,P02,P06,P05"
inmxejtq@yahoo.com,5,7,5,2,9,0,3,0,1,8,4,18,3,4,19,"P15,P12,P05,P10,P02,P01"
pxwzykhv@gmail.com,13,0,14,19,12,18,19,20,2,3,5,3,13,16,18,"P08,P04,P07,P06,P15,P14"
vtze59i6@connect.np.edu.sg,6,12,17,4,6,12,20,13,16,11,3,6,13,6,9,"P07,P03,P09,P08,P13,P02"
6ybiom8j@outlook.com,14,8,11,9,4,14,0,6,14,1,7,1,17,0,1,"P13,P01,P06,P09,P03,P04"
8qpcmeg1@gmail.com,0,1,9,12,20,18,3,10,15,10,15,16,11,17,4,"P05,P06,P14,P12,P09,P11"
bnjt3oft@connect.np.edu.sg,4,1,0,12,17,19,11,1,17,3,17,17,8,7,3,"P06,P05,P09,P11,P12,P04"
t234y1hm@connect.np.edu.sg,6,8,17,13,2,0,10,19,8,17,8,6,2,1,13,"P08,P03,P10,P04,P15,P07"
nlzmqj9d@yahoo.com,1,1,11,18,4,8,8,20,15,20,13,4,11,14,13,"P08,P10,P04,P09,P14,P11"
wi785q7n@connect.np.edu.sg,8,18,7,12,11,15,6,15,7,9,18,16,17,9,15,"P02,P11,P13,P12,P06,P08"
nn5srvfd@gmail.com,3,11,11,14,9,1,10,13,10,18,3,19,7,18,0,"P12,P10,P14,P04,P08,P02"
mmmi4qgk@connect.np.edu.sg,20,4,15,3,15,14,20,12,9,13,9,1,17,16,14,"P01,P07,P13,P14,P03,P05"
kqt1eifp@outlook.com,17,3,14,4,9,11,8,17,7,13,3,16,7,1,4,"P01,P08,P12,P03,P10,P06"
1yxj4km9@yahoo.com,8,8,6,1,9,8,10,14,8,8,19,20,19,2,12,"P12,P11,P13,P08,P15,P07"
j2zpj5v7@yahoo.com,16,3,20,15,1,10,19,4,2,20,9,4,17,10,9,"P03,P10,P07,P13,P01,P04"
cioys8lu@connect.np.edu.sg,11,19,6,9,3,6,14,19,7,13,17,11,15,5,8,"P02,P08,P11,P13,P07,P10"
0op8itzf@gmail.com,17,7,2,19,18,8,7,4,12,18,15,0,0,11,10,"P04,P05,P10,P01,P11,P09"
kj3hmnh5@gmail.com,15,20,17,6,18,7,10,19,18,18,8,11,10,10,18,"P02,P08,P05,P09,P10,P15"
98pkg8c0@connect.np.edu.sg,18,1,14,12,8,9,12,3,6,11,11,9,6,20,12,"P14,P01,P03,P04,P07,P15"
r8ghwhao@outlook.com,19,11,12,4,6,14,10,11,19,15,2,19,9,19,17,"P01,P09,P12,P14,P15,P10"
tj6r2v27@gmail.com,8,1,12,10,0,7,18,9,0,8,10,16,20,11,5,"P13,P07,P12,P03,P14,P04"
stf2wzat@connect.np.edu.sg,9,10,0,8,14,2,6,10,20,13,13,8,9,19,4,"P13,P14,P05,P10,P11,P02"
tlrlfz00@gmail.com,6,7,20,12,1,9,9,6,13,7,15,5,4,2,5,"P03,P11,P09,P04,P06,P07"
0a47wwge@connect.np.edu.sg,18,9,2,0,14,0,8,5,13,8,8,10,12,12,11,"P01,P05,P09,P13,P14,P15"
uhf0itpa@gmail.com,13,1,13,3,4,12,20,5,15,11,19,14,16,10,20,"P07,P15,P11,P13,P09,P12"
w1vvvwhs@yahoo.com,8,5,15,20,14,5,4,2,9,1,9,2,15,15,4,"P04,P03,P13,P14,P05,P09"
028cbo3p@gmail.com,18,11,0,10,8,0,12,11,7,17,4,3,4,7,0,"P01,P10,P07,P02,P08,P04"
s2rj0blr@connect.np.edu.sg,0,1,13,6,9,0,18,6,15,4,7,9,6,13,15,"P07,P09,P15,P03,P14,P05"
6lpkdr1h@outlook.com,12,9,19,10,0,14,13,5,9,8,19,19,15,9,3,"P03,P11,P12,P13,P06,P07"
ticrux9p@connect.np.edu.sg,18,1,10,5,2,3,0,17,20,10,3,14,4,3,2,"P09,P01,P08,P12,P08,P10"
ulk8piiv@yahoo.com,5,9,12,7,18,10,8,19,11,19,17,15,1,0,12,"P08,P10,P05,P11,P05,P03"
01sq85kb@connect.np.edu.sg,8,12,8,18,5,1,17,1,1,14,5,12,18,8,19,"P15,P04,P13,P07,P10,P12"
b3sq7fd6@gmail.com,4,20,16,15,14,7,10,3,14,14,12,11,10,5,8,"P02,P03,P04,P05,P09,P13"
p2fumiuk@yahoo.com,1,7,17,10,0,10,20,17,5,19,17,15,9,11,1,"P07,P10,P03,P08,P11,P12"
dg9o9dkk@gmail.com,0,2,7,18,17,2,1,1,11,14,12,15,2,2,6,"P04,P05,P12,P10,P11,P09"
douad5wc@yahoo.com,16,1,11,9,9,7,13,2,6,10,10,16,5,19,7,"P14,P01,P12,P04,P03,P10"
8wiopk52@gmail.com,3,16,6,5,13,0,15,18,9,1,15,0,5,2,20,"P10,P08,P02,P07,P11,P05"
5igcuk3e@yahoo.com,18,15,14,20,2,19,14,1,15,8,15,8,13,4,17,"P04,P06,P01,P15,P02,P09"
t3myyk29@yahoo.com,1,0,0,11,0,14,17,14,6,15,7,4,1,5,8,"P07,P10,P06,P08,P04,P15"
jvwfxjm7@connect.np.edu.sg,11,20,2,3,9,14,13,16,4,17,7,8,1,10,13,"P02,P10,P08,P06,P07,P15"
ia7rurgh@outlook.com,7,2,12,6,16,20,17,15,20,3,12,18,3,3,20,"P06,P09,P15,P12,P07,P05"
sytaobn2@connect.np.edu.sg,18,15,13,8,19,11,19,1,5,15,2,4,9,17,16,"P05,P07,P01,P14,P15,P02"
drt5oybw@connect.np.edu.sg,2,5,17,20,18,2,14,15,9,13,8,1,10,11,6,"P04,P05,P03,P08,P07,P10"
wx6t5ub0@gmail.com,9,12,10,19,15,10,1,13,11,5,10,0,17,4,9,"P04,P13,P05,P08,P02,P09"
