Email,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,Searches
7jzje5h0@yahoo.com,15,7,19,10,5,18,13,17,14,1,12,4,18,3,4,"P03,P06,P13,P08,P01,P09"
jhatei7o@outlook.com,15,10,17,9,15,15,8,0,11,12,20,0,17,13,20,"P11,P15,P03,P13,P01,P05"
ma6hfql4@outlook.com,18,3,13,6,9,14,14,1,6,1,13,15,15,19,10,"P14,P01,P15,P13,P06,P07"
21vw8ge2@gmail.com,7,5,9,15,13,2,4,2,1,3,12,2,4,13,20,"P15,P04,P05,P14,P11,P12"
tdv2vpvw@gmail.com,10,9,10,8,12,2,2,19,3,1,11,1,2,8,8,"P08,P05,P11,P13,P03,P02"
i4rfg6qg@gmail.com,2,3,14,9,2,0,6,8,1,5,17,8,4,15,9,"P11,P14,P03,P04,P15,P08"
r6b230le@gmail.com,12,14,16,3,1,15,4,12,7,10,4,18,6,1,15,"P12,P03,P06,P15,P02,P01"
bv1m38f8@yahoo.com,0,17,12,6,13,11,12,16,19,2,15,9,9,15,12,"P09,P02,P08,P11,P14,P05"
5i0lctv5@gmail.com,14,9,6,11,19,14,11,4,9,9,0,6,17,17,18,"P05,P15,P13,P14,P01,P09"
s63fdnyv@yahoo.com,10,3,1,17,15,6,3,13,18,6,4,20,19,13,9,"P12,P13,P09,P04,P05,P08"
ygxqyah7@yahoo.com,14,3,16,10,18,10,7,9,1,17,2,19,19,1,15,"P12,P13,P05,P10,P03,P15"
nn020hmz@outlook.com,11,16,12,4,16,1,20,13,12,2,15,8,10,13,9,"P07,P02,P05,P11,P08,P14"
61oq00i5@yahoo.com,3,5,14,20,12,11,4,13,16,13,20,15,18,5,14,"P04,P11,P13,P09,P12,P03"
rozn7ikv@connect.np.edu.sg,9,7,6,3,3,4,16,2,1,5,5,2,14,10,16,"P07,P15,P13,P14,P01,P02"
9m1z80wl@gmail.com,8,18,7,15,0,10,3,12,11,20,20,18,1,7,18,"P10,P11,P02,P12,P15,P04"
y28xb5t4@yahoo.com,10,17,6,18,5,11,11,13,20,16,20,17,17,13,3,"P09,P11,P04,P02,P12,P13"
g9fyy6rc@outlook.com,0,17,14,11,17,1,8,17,17,19,0,16,12,6,4,"P10,P02,P05,P08,P09,P12"
vd15nvhh@connect.np.edu.sg,17,13,11,1,4,19,6,6,15,11,19,0,20,14,17,"P13,P06,P11,P01,P15,P09"
mo2khyqv@connect.np.edu.sg,20,0,20,14,7,4,5,19,19,0,9,12,12,11,17,"P01,P03,P08,P09,P15,P04"
m9gsud5w@gmail.com,1,16,8,16,12,13,16,3,3,10,8,15,6,7,18,"P15,P02,P04,P07,P12,P06"
nf3q27nu@connect.np.edu.sg,10,16,18,4,0,0,4,20,7,17,14,0,20,0,8,"P08,P13,P03,P10,P02,P11"
ovu7gipd@outlook.com,3,6,14,16,1,3,4,6,4,10,1,14,10,5,14,"P04,P03,P12,P15,P10,P13"
7g00v4yf@yahoo.com,10,5,1,14,12,2,8,15,12,0,19,13,0,15,17,"P11,P15,P08,P14,P04,P12"
p76clln2@connect.np.edu.sg,11,0,11,19,3,19,20,14,6,13,2,20,12,2,18,"P07,P12,P04,P06,P15,P08"
59nmobqj@yahoo.com,0,15,20,6,1,16,9,18,1,1,16,19,20,9,10,"P03,P13,P12,P08,P06,P11"
lzkajt33@yahoo.com,9,5,11,17,20,11,9,13,18,17,14,16,7,4,19,"P05,P15,P09,P04,P10,P12"
w7dz9rll@gmail.com,19,4,7,16,12,13,14,7,1,9,20,17,4,1,3,"P11,P01,P12,P04,P07,P06"
8iifn8gr@outlook.com,8,4,16,11,5,9,16,8,15,20,12,1,19,3,7,"P10,P13,P03,P07,P09,P11"
ctb6to3h@gmail.com,17,12,19,10,19,14,4,13,15,7,17,15,18,9,12,"P03,P05,P13,P01,P11,P09"
0zt21jmr@connect.np.edu.sg,19,6,14,8,12,10,17,13,9,17,2,13,5,16,5,"P01,P07,P10,P14,P03,P08"
rtir7vr2@yahoo.com,4,2,2,20,7,20,9,17,20,9,14,20,7,0,11,"P04,P06,P09,P12,P08,P11"
kyi6jllp@connect.np.edu.sg,3,4,9,9,19,8,20,13,19,14,14,17,10,5,6,"P07,P05,P09,P12,P10,P11"
fnmf3tmn@connect.np.edu.sg,4,17,6,0,20,3,8,13,8,17,16,16,12,2,19,"P05,P15,P02,P10,P11,P12"
wicb0p9a@connect.np.edu.sg,1,17,6,13,2,18,15,11,15,10,5,20,3,14,0,"P12,P06,P02,P07,P09,P14"
uvjvgo66@gmail.com,10,8,4,8,19,6,19,7,18,1,15,3,13,13,3,"P05,P07,P09,P11,P13,P14"
iflr53o6@yahoo.com,0,8,14,3,13,19,19,18,20,20,4,20,3,17,5,"P09,P10,P12,P06,P07,P08"
ya1xdozo@yahoo.com,16,8,2,15,4,12,6,2,1,14,14,16,3,18,7,"P14,P01,P12,P04,P10,P02"
j1daxccm@outlook.com,16,3,4,9,15,3,1,3,14,5,14,2,2,7,6,"P01,P05,P09,P11,P04,P14"
gq1axunt@gmail.com,20,10,17,4,8,19,10,5,20,7,19,17,1,8,18,"P01,P09,P06,P11,P15,P03"
6wgbrm5u@yahoo.com,9,11,5,5,14,14,11,5,5,18,11,12,18,10,13,"P10,P13,P05,P06,P15,P12"
27054i5p@connect.np.edu.sg,4,9,16,19,16,5,8,8,10,4,2,0,12,16,3,"P04,P03,P05,P14,P13,P09"
mo0hs5zp@connect.np.edu.sg,0,18,19,6,3,18,0,9,3,14,13,4,1,14,0,"P03,P02,P06,P10,P14,P11"
mt6j8rw7@outlook.com,15,15,18,8,4,20,4,3,8,9,0,15,17,11,8,"P06,P03,P13,P01,P02,P12"
wrjboouz@connect.np.edu.sg,0,20,7,12,2,3,18,12,19,19,8,7,4,4,13,"P02,P09,P10,P07,P15,P04"
luydx0ng@yahoo.com,11,0,5,16,0,4,7,15,10,9,7,6,6,19,14,"P14,P04,P08,P15,P01,P09"
qb1kr32r@gmail.com,3,14,17,17,7,8,11,4,6,0,17,9,15,11,6,"P04,P04,P11,P13,P02,P07"
t04qqoss@outlook.com,9,7,16,2,8,14,2,1,11,20,3,9,17,12,7,"P10,P13,P03,P06,P14,P09"
bi80wzkw@gmail.com,6,3,20,5,13,7,5,0,17,3,17,3,10,6,18,"P03,P15,P09,P11,P05,P13"
crf0tzvg@gmail.com,18,6,1,5,14,17,0,10,6,5,3,17,13,14,6,"P01,P06,P12,P05,P14,P13"
6qfix8fj@connect.np.edu.sg,15,1,4,15,4,13,16,16,16,18,11,2,20,12,6,"P13,P10,P07,P08,P09,P01"
fbbic4z9@outlook.com,8,11,14,6,1,6,15,8,15,3,19,6,10,13,16,"P11,P15,P07,P09,P03,P14"
r7b7fssm@gmail.com,20,7,4,5,20,19,3,13,0,16,7,4,16,11,2,"P01,P05,P06,P10,P13,P08"
u54jj1jl@outlook.com,13,6,16,4,6,10,6,10,3,19,20,0,11,13,9,"P11,P10,P03,P01,P14,P13"
mifanp25@gmail.com,13,7,8,10,5,2,19,13,16,11,0,1,2,19,17,"P07,P14,P07,P09,P01,P08"
6b4xrg4q@gmail.com,2,20,12,0,16,3,17,18,7,20,0,19,19,2,0,"P02,P10,P12,P13,P08,P07"
vfu9663a@connect.np.edu.sg,18,20,1,16,5,6,6,20,0,18,13,2,20,1,10,"P02,P08,P13,P01,P10,P04"
vhh9fdy0@connect.np.edu.sg,20,2,14,1,5,19,4,12,8,18,7,10,15,7,16,"P01,P06,P10,P15,P13,P03"
h26rkmzr@yahoo.com,12,9,6,18,15,17,1,2,4,13,0,5,12,7,15,"P04,P06,P05,P15,P10,P01"
fajx8teh@gmail.com,0,18,13,9,6,18,0,7,19,19,8,11,6,13,6,"P09,P10,P02,P06,P03,P14"
vdc659zf@outlook.com,16,10,12,12,5,0,7,10,9,4,13,18,4,6,17,"P12,P15,P01,P11,P02,P04"
j1js8s2y@gmail.com,6,5,19,13,19,14,19,6,12,1,11,16,4,14,18,"P03,P05,P07,P15,P12,P06"
uxos7hqz@outlook.com,2,19,12,3,5,12,2,13,14,0,15,20,15,16,15,"P12,P02,P14,P11,P13,P15"
0cu336wx@connect.np.edu.sg,9,4,4,18,1,13,7,3,10,9,5,19,6,10,0,"P12,P04,P06,P09,P14,P01"
l9ufybws@yahoo.com,1,17,9,3,3,3,6,7,11,4,15,6,3,20,20,"P14,P15,P02,P11,P09,P03"
3yzvr1xd@yahoo.com,19,6,2,2,18,17,12,1,19,16,15,4,11,7,2,"P01,P09,P05,P06,P10,P11"
bzjbvktw@outlook.com,8,3,9,20,0,5,17,15,12,16,15,1,17,0,17,"P04,P07,P13,P15,P10,P08"
uqmnl283@gmail.com,7,16,14,16,13,11,18,4,2,3,12,15,14,14,17,"P07,P15,P02,P04,P12,P03"
gypw1tkk@yahoo.com,16,6,19,10,1,11,15,14,13,10,5,11,14,16,4,"P03,P01,P14,P07,P08,P13"
fuuduz2b@yahoo.com,11,3,17,9,5,2,10,10,5,12,15,17,2,2,2,"P09,P12,P11,P10,P01,P07"
k9h01pei@connect.np.edu.sg,20,13,11,13,14,16,7,20,5,2,19,7,9,13,19,"P01,P08,P11,P15,P06,P05"
jvd3agcc@yahoo.com,19,1,3,5,10,11,4,6,11,8,12,5,2,4,19,"P01,P15,P11,P06,P09,P05"
ndk9gr2w@gmail.com,20,15,16,15,2,15,5,9,12,10,18,12,7,3,0,"P01,P11,P03,P02,P04,P06"
q0ppcqww@connect.np.edu.sg,12,13,17,13,10,0,11,5,13,19,1,0,15,2,18,"P10,P15,P03,P13,P02,P04"
flwmr0uf@connect.np.edu.sg,4,19,10,3,17,3,15,4,9,5,17,16,8,19,11,"P02,P14,P05,P11,P12,P07"
uu7192h2@yahoo.com,6,11,7,16,11,0,20,19,2,0,12,8,13,14,4,"P07,P08,P04,P14,P13,P11"
a64nz2u3@outlook.com,11,2,2,13,13,2,13,16,20,2,8,9,8,1,10,"P09,P08,P04,P05,P07,P01"
v1h2sc7h@gmail.com,18,16,16,12,15,8,19,2,19,1,8,12,7,2,16,"P07,P09,P01,P02,P03,P15"
20zo8cqw@connect.np.edu.sg,11,12,2,2,6,10,15,7,10,3,4,11,3,0,14,"P07,P15,P02,P01,P12,P06"
pv4i8myt@gmail.com,11,10,15,20,0,10,8,7,9,12,6,7,20,3,11,"P04,P05,P03,P10,P01,P15"
qd6ik0i7@yahoo.com,17,4,19,15,9,7,6,15,11,8,16,7,8,1,9,"P03,P01,P11,P04,P08,P09"
wepf504r@yahoo.com,9,15,13,5,2,20,13,10,13,18,9,3,3,10,11,"P06,P10,P02,P03,P07,P09"
g3ey4x6v@yahoo.com,12,1,7,7,20,6,8,0,5,6,0,11,18,10,15,"P05,P13,P15,P01,P12,P14"
5357byij@outlook.com,10,13,7,13,18,18,13,12,8,12,17,5,14,8,20,"P15,P05,P06,P06,P13,P02"
w9zuomjl@yahoo.com,4,8,14,5,1,3,5,9,18,4,11,7,9,10,20,"P15,P09,P03,P11,P14,P08"
aqkxk6pl@gmail.com,20,7,0,8,6,15,11,5,20,20,14,4,6,7,13,"P01,P09,P10,P06,P11,P15"
cy6dxeql@connect.np.edu.sg,16,8,4,2,20,19,4,8,4,8,2,12,17,15,10,"P05,P06,P13,P01,P14,P12"
2y00rqck@connect.np.edu.sg,18,17,12,15,0,0,15,11,12,17,11,15,19,19,17,"P13,P14,P01,P02,P10,P02"
oovh4orl@yahoo.com,2,18,16,3,13,0,1,17,13,13,10,14,6,14,2,"P02,P08,P03,P12,P14,P05"
du3pvrx6@yahoo.com,2,4,2,2,2,20,4,15,14,16,14,8,10,16,18,"P06,P15,P10,P14,P08,P09"
5vb1329f@outlook.com,17,7,4,13,13,12,19,18,20,5,5,0,16,17,16,"P09,P07,P08,P01,P14,P13"
gwfhmi8i@yahoo.com,9,8,6,16,16,13,5,15,18,6,11,17,15,20,19,"P14,P12,P09,P12,P04,P05"
d4g5rfx8@connect.np.edu.sg,7,19,13,14,15,3,10,16,11,19,17,19,8,0,6,"P02,P10,P12,P11,P08,P13"
qy9luq0m@outlook.com,1,20,7,4,3,6,14,3,1,14,9,16,19,3,16,"P02,P13,P12,P15,P07,P10"
xtkvswu4@yahoo.com,12,6,5,20,4,19,20,3,15,14,6,17,19,10,7,"P10,P07,P06,P13,P12,P09"
8sugta9o@connect.np.edu.sg,6,12,4,0,13,11,14,8,4,17,9,9,11,19,4,"P14,P10,P07,P05,P02,P06"
ri1e4txp@gmail.com,4,6,16,4,0,15,10,13,13,9,0,11,5,18,16,"P14,P03,P15,P06,P08,P09"
098p3nvw@connect.np.edu.sg,17,5,16,2,3,20,1,12,8,17,19,11,20,7,15,"P06,P13,P11,P01,P10,P03"
j5xn6fgv@connect.np.edu.sg,4,11,10,19,5,5,2,6,7,17,13,7,4,8,10,"P04,P10,P11,P02,P03,P15"
68ydy05j@connect.np.edu.sg,18,13,18,20,9,8,6,10,16,20,8,2,11,16,12,"P04,P10,P01,P03,P09,P02"
wihey2x0@gmail.com,3,9,10,2,8,4,12,0,6,12,10,2,6,4,12,"P07,P10,P15,P03,P11,P02"
yrshrqxn@gmail.com,9,0,3,8,6,5,16,0,10,6,3,15,5,7,8,"P07,P12,P07,P01,P04,P15"
k2wsuu30@connect.np.edu.sg,19,12,9,2,0,3,20,14,13,12,20,10,17,2,19,"P07,P11,P01,P15,P13,P08"
t1ucek1q@connect.np.edu.sg,13,8,15,6,10,16,6,14,18,15,12,5,4,14,18,"P09,P15,P06,P03,P10,P08"
ptpas9qd@outlook.com,13,7,11,7,19,6,17,6,6,20,16,8,4,4,13,"P10,P05,P07,P11,P01,P15"
qxxlvran@connect.np.edu.sg,13,2,18,18,13,2,13,0,3,9,2,7,20,19,7,"P13,P14,P02,P04,P01,P05"
qvs22b2m@connect.np.edu.sg,8,4,5,15,0,20,8,18,2,5,6,10,7,6,20,"P06,P15,P08,P04,P12,P01"
0cwnl8pl@connect.np.edu.sg,11,15,1,15,13,14,12,4,19,8,5,17,17,4,20,"P15,P09,P12,P13,P02,P04"
0jmkn35r@connect.np.edu.sg,9,1,9,12,16,6,17,19,9,18,14,20,12,13,8,"P12,P08,P10,P07,P05,P11"
7tsvab4h@connect.np.edu.sg,11,7,15,9,5,19,15,8,11,5,3,7,12,15,10,"P06,P03,P07,P14,P13,P01"
qvwewbc3@gmail.com,0,5,14,14,6,11,3,15,16,13,8,0,3,19,6,"P14,P09,P08,P03,P04,P10"
qdoqllkq@gmail.com,5,0,14,20,12,9,0,16,2,14,10,11,10,11,14,"P04,P08,P03,P10,P15,P05"
4k5ygutk@connect.np.edu.sg,3,19,0,14,20,6,8,12,12,7,19,19,9,6,19,"P05,P02,P11,P12,P15,P04"
09j62fp7@gmail.com,9,6,5,6,11,4,0,16,18,15,0,15,15,8,18,"P09,P15,P08,P10,P12,P13"
hlr10b69@connect.np.edu.sg,18,18,9,5,11,16,18,12,20,7,13,15,12,16,11,"P09,P01,P02,P07,P06,P14"
zohb5icg@gmail.com,14,6,20,3,13,3,10,18,17,5,10,16,1,12,9,"P03,P08,P09,P12,P01,P05"
8xrukabp@connect.np.edu.sg,18,6,7,20,2,3,3,1,11,12,10,4,8,19,11,"P04,P14,P01,P10,P09,P15"
md1tptlu@yahoo.com,7,14,16,18,17,9,9,17,12,1,14,8,19,10,8,"P13,P04,P05,P08,P03,P02"
04bbm0hc@outlook.com,3,2,3,20,19,9,14,8,11,1,17,13,6,13,14,"P04,P05,P11,P07,P15,P12"
6sfjycf8@gmail.com,8,14,20,1,5,10,7,0,4,7,15,12,7,3,0,"P03,P11,P02,P12,P06,P01"
2pqnvy6a@gmail.com,17,15,3,6,20,3,5,11,17,14,15,1,19,11,9,"P05,P13,P01,P09,P02,P11"
0mvf5bcx@connect.np.edu.sg,1,0,4,1,6,13,15,13,18,10,0,10,17,15,17,"P09,P13,P15,P07,P14,P06"
hv0u2j6v@outlook.com,10,15,10,2,16,2,17,19,1,20,19,4,15,8,13,"P10,P13,P11,P07,P05,P02"
9pewosof@outlook.com,4,17,2,16,1,8,17,17,18,7,13,3,16,20,1,"P14,P09,P02,P07,P08,P04"
l3wl31x7@connect.np.edu.sg,0,5,12,19,8,2,16,9,6,18,19,10,6,17,17,"P04,P11,P10,P14,P15,P07"
bw0iaorq@connect.np.edu.sg,15,4,18,2,16,9,9,11,6,11,2,6,14,1,7,"P03,P05,P01,P13,P08,P10"
edg2jtjk@yahoo.com,9,14,8,15,13,0,5,3,0,15,17,1,17,15,11,"P11,P13,P04,P10,P14,P02"
jf8ht8j6@connect.np.edu.sg,7,5,12,11,10,2,8,17,10,17,11,13,3,18,2,"P14,P08,P10,P12,P03,P04"
e2lgseli@gmail.com,4,4,6,9,7,7,9,12,19,1,11,14,5,15,15,"P09,P14,P15,P12,P08,P11"
jn6v7wsn@connect.np.edu.sg,2,5,2,10,16,12,2,4,5,0,8,7,4,11,19,"P15,P05,P06,P14,P04,P11"
mgs6hsn6@gmail.com,20,13,19,8,2,11,19,0,5,6,3,2,11,17,17,"P01,P02,P07,P14,P15,P02"
8uufazqs@outlook.com,19,20,4,18,4,19,13,10,14,11,1,11,2,14,19,"P02,P01,P06,P15,P04,P09"
jap1wdjj@connect.np.edu.sg,5,6,13,12,12,2,12,10,17,3,10,7,13,17,2,"P09,P14,P03,P13,P04,P05"
yj90wy9w@outlook.com,18,20,7,13,17,18,18,13,9,3,7,10,1,2,18,"P02,P01,P06,P07,P15,P05"
2wxq041y@gmail.com,3,15,14,10,10,19,10,20,16,7,16,10,13,4,9,"P08,P06,P09,P10,P02,P03"
tkq0g374@outlook.com,0,1,9,18,15,11,11,7,14,20,15,0,6,13,19,"P10,P15,P04,P05,P13,P09"
kgd7ap44@connect.np.edu.sg,18,14,6,17,12,15,11,5,3,0,10,16,11,8,1,"P01,P04,P12,P06,P02,P05"
487wtvre@connect.np.edu.sg,14,9,5,6,12,4,19,16,8,6,5,20,3,5,7,"P12,P07,P08,P01,P05,P02"
wjgtz7aw@gmail.com,12,1,1,16,1,20,8,18,20,1,1,15,15,19,8,"P06,P09,P14,P11,P04,P12"
e2l17ac6@gmail.com,10,17,7,6,12,7,12,20,9,16,2,7,13,6,6,"P08,P02,P10,P13,P05,P07"
hgbsox7w@outlook.com,7,19,14,20,15,5,3,9,3,20,5,11,8,5,0,"P04,P10,P02,P14,P03,P12"
lldd4k14@connect.np.edu.sg,16,9,19,4,3,20,0,10,18,15,15,3,3,8,1,"P06,P03,P09,P01,P10,P10"
6gv3ho56@connect.np.edu.sg,8,13,1,0,15,13,11,9,1,18,16,10,5,10,19,"P15,P10,P11,P05,P02,P06"
tkwwyu53@connect.np.edu.sg,7,19,13,18,0,6,17,10,16,0,19,8,11,9,12,"P02,P11,P04,P07,P09,P03"
ljd0kb7e@yahoo.com,9,7,13,4,6,14,4,13,1,3,17,6,3,13,0,"P15,P06,P03,P08,P14,P01"
3dkudhbc@yahoo.com,10,4,19,3,20,17,10,6,4,18,14,15,18,2,8,"P05,P03,P10,P13,P06,P12"
iiqkf6dv@outlook.com,4,8,11,11,12,13,5,13,3,10,9,19,9,18,1,"P12,P14,P06,P08,P05,P03"
m85jiyoz@gmail.com,6,1,17,1,15,15,12,4,7,15,7,16,16,11,16,"P03,P12,P13,P15,P05,P06"
y8le0d2a@yahoo.com,11,3,10,10,1,5,10,13,16,6,9,2,10,10,4,"P09,P08,P15,P03,P04,P07"
ogin0sfc@gmail.com,6,5,6,20,3,4,11,15,11,19,7,1,17,13,15,"P04,P10,P13,P08,P15,P14"
k1letbk2@connect.np.edu.sg,10,15,9,13,16,18,8,1,19,1,7,9,14,4,20,"P15,P09,P06,P05,P02,P13"
trjcptks@outlook.com,3,0,0,14,2,7,19,3,7,15,9,6,2,2,1,"P07,P10,P04,P11,P06,P09"
gi5d0uvg@connect.np.edu.sg,7,19,3,17,10,18,2,11,13,12,0,17,9,12,0,"P02,P06,P04,P12,P09,P10"
62z4di9y@gmail.com,8,6,20,7,17,2,20,3,5,20,3,19,3,1,15,"P03,P07,P10,P05,P05,P15"
2qyvvpu1@outlook.com,9,9,4,18,8,6,6,17,17,2,19,5,0,8,19,"P11,P15,P04,P08,P09,P01"
4um7m7ur@outlook.com,14,6,2,16,20,9,10,7,17,20,9,9,0,11,6,"P05,P10,P09,P04,P01,P14"
vf6befk5@gmail.com,0,3,3,12,3,8,18,0,10,11,3,16,5,4,19,"P15,P07,P12,P04,P10,P09"
2tffds3d@outlook.com,11,18,11,7,5,13,14,11,1,4,10,20,2,5,17,"P12,P02,P15,P07,P06,P01"
vexrxq5h@yahoo.com,8,20,11,5,9,16,1,13,14,9,11,15,19,18,19,"P02,P13,P15,P14,P14,P12"
mvfok86o@connect.np.edu.sg,14,10,9,9,12,15,7,15,11,8,9,16,2,0,13,"P12,P06,P08,P01,P15,P05"
3d2w30yy@gmail.com,14,12,15,8,18,7,9,17,13,3,9,17,9,7,16,"P05,P08,P12,P15,P03,P01"
l1efgai7@yahoo.com,17,18,7,6,7,16,5,13,1,0,11,11,5,4,1,"P02,P01,P06,P08,P11,P12"
0k3tjix1@gmail.com,5,7,18,16,9,16,0,20,3,1,12,0,11,2,5,"P08,P03,P04,P06,P11,P13"
yy8dn8eh@connect.np.edu.sg,17,19,12,4,3,14,5,10,3,7,1,9,6,4,5,"P02,P01,P06,P03,P08,P12"
a8lii3lr@outlook.com,5,7,18,14,14,15,1,20,1,16,7,15,20,17,0,"P08,P13,P03,P14,P10,P06"
b7xnkcl5@connect.np.edu.sg,12,3,1,14,14,9,18,10,7,17,13,9,10,15,19,"P15,P07,P10,P15,P04,P05"
7utei5a5@connect.np.edu.sg,10,7,7,6,1,10,5,8,14,11,19,4,9,12,11,"P11,P09,P14,P10,P15,P01"
hmsmh6vs@gmail.com,9,6,7,14,3,1,3,8,0,4,8,11,13,20,16,"P14,P15,P04,P13,P12,P01"
tm9oo1rv@connect.np.edu.sg,17,1,19,3,4,9,4,3,14,3,20,1,5,19,9,"P11,P03,P14,P01,P09,P11"
qndmr1jf@yahoo.com,4,6,20,5,15,2,8,5,12,13,2,1,11,16,11,"P03,P14,P05,P10,P09,P13"
irhf960b@yahoo.com,3,6,15,8,7,12,13,16,8,10,1,2,4,7,2,"P08,P03,P07,P06,P10,P04"
hf7ndf4t@outlook.com,2,11,0,10,18,8,4,19,11,0,12,7,5,9,17,"P08,P05,P15,P11,P02,P09"
nj8lg2b1@outlook.com,9,5,3,0,0,8,8,8,1,1,6,8,11,17,12,"P14,P15,P13,P01,P06,P07"
wixcnwqq@outlook.com,3,16,7,7,8,18,1,18,8,4,10,14,15,13,5,"P06,P12,P02,P13,P12,P14"
scozceg8@outlook.com,18,14,20,1,10,5,7,15,16,0,5,3,3,15,14,"P03,P01,P09,P08,P14,P02"
7quv547a@connect.np.edu.sg,12,20,16,7,14,19,14,19,20,7,14,7,10,14,6,"P02,P09,P06,P08,P03,P05"
nuv8atnj@gmail.com,15,6,16,7,12,10,7,14,10,10,0,0,16,15,13,"P03,P13,P01,P14,P06,P15"
qivx5tcj@gmail.com,5,0,0,5,8,11,19,6,13,19,0,13,11,11,0,"P07,P10,P09,P12,P06,P08"
lrqb8hcr@connect.np.edu.sg,15,7,2,1,12,15,6,13,10,14,16,3,20,3,19,"P13,P15,P11,P01,P06,P10"
nne2q6se@yahoo.com,5,4,5,14,17,12,14,3,4,0,15,20,2,10,3,"P12,P05,P11,P04,P07,P06"
uhzhgfgv@outlook.com,1,11,7,17,17,16,0,11,1,12,11,17,12,16,2,"P04,P05,P12,P06,P14,P10"
oihuwo7s@yahoo.com,5,7,3,18,15,17,1,14,13,10,6,2,15,10,6,"P04,P06,P05,P12,P08,P09"
jhlmq2el@gmail.com,19,3,5,17,11,7,12,19,14,14,5,5,15,4,6,"P03,P08,P04,P13,P09,P10"
ji4qe9lv@gmail.com,3,10,9,0,11,13,1,0,12,20,2,6,12,19,2,"P10,P14,P15,P09,P13,P05"
0fbdqd7v@outlook.com,11,12,20,19,9,1,9,19,14,1,6,20,3,7,14,"P03,P12,P04,P08,P09,P15"
l2doxfpe@outlook.com,4,9,7,13,9,7,5,12,13,20,3,0,4,11,16,"P10,P15,P04,P09,P08,P14"
wleh1b6x@gmail.com,11,5,4,15,3,11,13,18,10,20,11,16,7,10,10,"P10,P08,P12,P04,P07,P01"
odj5ex53@connect.np.edu.sg,6,16,3,7,12,1,14,8,18,11,0,18,1,7,20,"P15,P09,P12,P02,P07,P05"
gc968rgc@connect.np.edu.sg,8,11,6,7,14,14,5,1,14,3,16,0,12,3,7,"P11,P05,P06,P09,P13,P02"
0zxdbf9u@gmail.com,12,12,10,9,6,9,20,14,10,13,2,14,0,12,8,"P07,P08,P12,P10,P01,P02"
q88opvec@connect.np.edu.sg,7,10,2,5,4,18,18,13,14,6,3,19,18,5,10,"P12,P06,P07,P13,P09,P08"
gr6z0rl3@connect.np.edu.sg,18,0,6,2,12,18,0,6,13,20,7,0,2,1,12,"P10,P01,P06,P09,P05,P15"
0umhdo1k@outlook.com,5,17,16,2,6,16,11,8,0,12,9,10,2,2,16,"P02,P03,P06,P15,P10,P02"
nagxwz1n@outlook.com,7,4,11,12,7,8,0,11,15,0,19,18,10,16,18,"P11,P12,P15,P14,P09,P04"
qfwzeve1@gmail.com,5,4,11,4,19,10,14,10,18,15,16,20,0,20,9,"P12,P14,P05,P09,P06,P10"
rfd4gf1q@connect.np.edu.sg,19,3,19,11,12,20,18,7,6,14,2,18,7,11,12,"P06,P01,P03,P07,P12,P10"
blvmvpsg@yahoo.com,14,11,5,3,14,11,0,13,6,6,15,10,9,4,4,"P11,P01,P05,P08,P02,P06"
657qya24@gmail.com,13,7,6,13,11,15,2,11,12,5,5,16,15,19,0,"P14,P12,P06,P13,P01,P11"
jv5nsdxh@yahoo.com,2,19,1,7,8,17,8,12,18,9,19,10,1,2,17,"P02,P11,P09,P10,P15,P08"
jl0qis0d@yahoo.com,14,9,14,1,12,2,16,9,4,12,11,16,1,4,7,"P07,P12,P01,P03,P05,P10"
lzefk7fn@yahoo.com,19,0,16,2,8,8,5,14,9,19,11,0,12,18,19,"P01,P10,P15,P14,P03,P08"
cw7qgddd@yahoo.com,1,16,15,1,12,7,17,17,6,14,4,7,18,18,4,"P13,P14,P07,P08,P07,P03"
xewpxo3o@yahoo.com,5,20,20,8,5,0,5,17,0,8,1,2,19,6,15,"P02,P03,P13,P08,P15,P04"
0vsb8co0@yahoo.com,7,10,16,0,13,12,12,14,15,12,17,7,14,12,1,"P11,P03,P09,P08,P13,P05"
yqe33bj7@yahoo.com,20,4,8,7,9,20,20,18,14,2,8,0,7,10,6,"P01,P06,P07,P08,P09,P14"
txfb1jas@outlook.com,14,6,7,17,4,15,11,8,6,7,3,1,13,5,7,"P04,P06,P01,P13,P07,P08"
v23c7npg@gmail.com,20,2,13,8,1,2,15,14,2,12,6,17,18,4,12,"P01,P13,P12,P07,P08,P03"
26r5ou7o@outlook.com,8,3,3,18,15,13,10,8,11,18,10,13,9,11,19,"P15,P04,P10,P05,P06,P14"
9w28qoyn@gmail.com,13,11,3,5,10,14,4,15,17,9,8,0,4,16,11,"P09,P14,P08,P12,P01,P02"
aod46fu0@outlook.com,6,13,13,11,18,19,0,7,14,18,13,8,17,12,19,"P06,P15,P05,P10,P13,P09"
envdmryn@outlook.com,18,11,0,18,5,16,2,5,6,15,18,20,16,5,18,"P12,P01,P04,P11,P15,P06"
b1pbamxm@connect.np.edu.sg,7,18,18,11,0,3,14,13,6,8,2,2,5,11,3,"P03,P03,P07,P08,P04,P14"
yhbi3fng@outlook.com,19,13,15,14,17,9,20,12,8,13,6,4,13,4,12,"P07,P01,P05,P03,P04,P02"
